TARGETID,Redrock_z,best_z,best_quality,Redrock_spectype,best_spectype,all_VI_issues,all_VI_comments,merger_comment,N_VI,DELTACHI2,ZWARN,ZERR,TARGET_RA,TARGET_DEC,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,EBV,TILEID
39627640566454340,0.8222,0.8222,4.0,GALAXY,GALAXY,,broad doublet + convincing K H Hd absorptions + strong continuum +  two objects in DR9 image MgII with absorption,MgII with absorption on emission,2,1831.3321253061288,0,3.0001374308842076e-05,36.612999974616386,-5.9553252387543205,344,2.9573877,5.12141,10.634015,2.3030338,3.9882429,8.281125,0.03164792,80606
39627676666828345,0.8198,1.4718,4.0,GALAXY,GALAXY,,Another redshift at 0.8198,Another redshift at 0.8198 choose the high redshift one,2,1974.491131067276,0,9.824241283689432e-06,35.748735367399675,-4.602914764981229,1156,0.6356892,1.0435883,2.5257113,0.25280735,0.41502482,1.0044507,0.025869306,80606
39627676666828742,0.7582,1.2215,3.0,GALAXY,GALAXY,R,most significant feature (2nfd fit) is not secure (noisy) + best fit doublet is not more convincing : noise or two faint objects in spectrum ? Another redshift at 0.7582,Another redshift at 0.7582 choose the high redshift one,2,59.63421893119812,0,4.2734298879339295e-05,35.75899613295747,-4.561113477990824,1151,0.6595249,1.2816753,2.6583357000000003,0.17275712,0.33572432,0.6963291,0.027328953,80606
39627706840654552,0.7240000000000001,1.3149,4.0,GALAXY,GALAXY,R,Two objects in spectrum 0.7078 and 1.3149 Two objects in spectrum; looks like another at z=0.7078 based on OIII lines,none,2,13.60930323600769,0,2.8566628403222918e-05,37.29746532089233,-3.194668407924373,3499,0.53998286,0.5241501000000001,0.7195073000000001,0.4204322,0.40810478,0.56021047,0.027452933,80606
39627676700380733,0.875,0.875,3.5,GALAXY,GALAXY,,Two objects 0.8750 0.6876 unidentified line at 6295AA + weak resolved doublet + weak Hb OIII,none,2,130.5587882399559,0,2.6678989952432228e-05,37.70298327029592,-4.518529203429278,4078,0.69816566,1.3946999,2.7729275,0.15500806,0.30965394,0.61565065,0.02825275,80606
39627646576886102,0.8540000000000001,0.8540000000000001,4.0,GALAXY,GALAXY,,Second redshift with multiple lines at z=0.1346,none,2,3482.5698392391205,0,7.807954637537814e-06,36.16021657364493,-5.863852037245637,227,0.3399541,0.45977864,1.1093371,0.26479623,0.35812968,0.86408216,0.02525376,80606
39627676662628716,0.9123,0.9123,4.0,GALAXY,GALAXY,,Another redshift at 0.8431 Two objects : one at z=0.8431 (resolved doublet + Hb OIII) and one at z=0.9123 (broad doublet + Hg Hb OIII),none,2,2837.223029851913,0,1.586633099374107e-05,35.35341342748528,-4.411975159954528,1853,0.53709626,1.0160755,2.7201374,0.33273309999999995,0.62946254,1.6851351000000003,0.025692951,80606
39627640553868904,1.4756,1.4756,3.0,GALAXY,GALAXY,R,Two redshifts one at 0.7984 3rd fit gives resolved doublet + robust Hb + 2nd OIII lines but leaves strong broad line at 9235AA unexplained (skyline residual ?),Two redshifts one 0.7987 and the other 1.4756 take the higher one,2,119.63786733150482,0,7.867091799532334e-05,35.74667524106668,-5.8999094331945825,524,1.0882385,1.5514032,3.8196244,0.15262029,0.21757694,0.5356841999999999,0.024771726,80606
39627646576886897,0.7482,0.7482,4.0,GALAXY,GALAXY,,Two galaxies 0.7562 0.7482 Two objects in spectrum other at z=0.75,none,2,314.1783742904663,0,1.0415722425899612e-05,36.187185937862274,-5.734851324092013,248,0.39983875,0.74990433,1.4173483999999998,0.14334844,0.26885240000000005,0.5081415,0.027430598,80606
39627676662631471,1.2512,1.2512,3.5,GALAXY,GALAXY,,partly resolved doublet but a bit noisy Another redshift at 1.2950,none,2,198.01683899760246,0,7.508165863372304e-05,35.41623529664109,-4.577065432003634,1449,0.39510816,0.6527968000000001,1.3275834,0.12256416,0.20250022,0.41182178,0.02645935,80606
